episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
34000, 1699950, -10.83, -0.94, -8.790799999999997, -49.475, -1.0, -25.125300000000003, -14.19, -0.77, -10.120599999999998, -14.97, -0.94, -11.1973
34200, 1709950, -12.185, -0.97, -9.8285, -49.26, -1.0, -24.999000000000002, -19.925, -0.92, -13.09910000000001, -12.35, -0.93, -9.987200000000001
34400, 1719950, -14.125, -0.98, -11.119300000000004, -48.89, -1.0, -24.925800000000002, -16.43, -0.765, -11.5909, -13.895, -0.92, -10.745600000000008
34600, 1729950, -11.235, -0.96, -9.3023, -49.445, -1.0, -25.15240000000001, -14.015, -0.815, -10.486000000000008, -12.505, -0.945, -9.991700000000003
34800, 1739950, -12.895, -0.975, -10.454600000000005, -49.365, -1.0, -25.018399999999996, -17.04, -0.925, -11.633799999999994, -12.68, -0.975, -10.199599999999997
35000, 1749950, -12.945, -0.975, -10.329999999999995, -49.475, -0.995, -25.11750000000001, -12.39, -0.695, -8.686799999999996, -13.375, -0.94, -10.8584
35200, 1759950, -12.73, -0.97, -10.169799999999993, -49.61, -1.0, -25.18660000000001, -12.11, -0.84, -9.475100000000003, -10.75, -0.82, -8.796700000000001
35400, 1769950, -13.175, -0.975, -10.325600000000007, -49.695, -1.0, -25.265499999999996, -14.035, -0.8, -9.3072, -13.845, -0.87, -10.437999999999999
35600, 1779950, -13.47, -0.985, -10.668100000000006, -49.71, -0.995, -25.289899999999992, -19.67, -0.945, -12.728800000000005, -13.64, -0.915, -11.083999999999998
35800, 1789950, -13.185, -0.975, -10.466100000000004, -48.995, -1.0, -24.82229999999999, -14.29, -0.97, -10.286400000000004, -11.715, -0.93, -9.844399999999998
36000, 1799950, -13.215, -0.985, -10.265899999999998, -49.72, -1.0, -25.293200000000006, -14.91, -0.84, -10.382600000000002, -12.57, -0.91, -10.207800000000002
36200, 1809950, -13.04, -0.985, -10.499999999999998, -49.495, -1.0, -25.1133, -12.23, -0.895, -9.677, -12.275, -0.91, -10.0769
36400, 1819950, -13.325, -0.99, -10.603900000000003, -49.505, -1.0, -25.104699999999998, -19.59, -0.94, -12.530000000000008, -12.865, -0.9, -10.473799999999997
36600, 1829950, -11.825, -0.98, -9.501800000000005, -49.75, -1.0, -25.325000000000003, -13.3, -0.83, -9.862800000000004, -12.195, -0.845, -9.9048
36800, 1839950, -13.095, -0.975, -10.004800000000003, -49.42, -1.0, -25.069900000000004, -11.89, -0.64, -7.7493, -11.85, -0.82, -9.252299999999996
37000, 1849950, -13.12, -0.98, -10.380999999999997, -48.85, -1.0, -24.7188, -19.54, -0.77, -12.418199999999995, -13.605, -0.92, -10.6841
37200, 1859950, -12.215, -0.99, -9.822600000000005, -48.01, -1.0, -24.0597, -19.74, -0.87, -12.902999999999995, -11.705, -0.79, -9.091100000000003
37400, 1869950, -15.22, -0.995, -11.371300000000003, -49.535, -1.0, -25.145500000000006, -11.465, -0.895, -8.939200000000007, -13.045, -0.92, -10.393699999999997
37600, 1879950, -11.905, -0.99, -9.661600000000004, -49.515, -1.0, -25.15390000000001, -16.31, -0.88, -10.606500000000008, -13.0, -0.98, -10.497800000000005
37800, 1889950, -13.475, -0.98, -10.425300000000007, -49.475, -1.0, -25.127500000000005, -11.42, -0.815, -8.327200000000003, -13.54, -0.97, -10.992100000000004
38000, 1899950, -12.555, -0.955, -9.7921, -49.07, -1.0, -24.796599999999998, -17.76, -0.81, -10.749000000000008, -15.38, -0.985, -11.951499999999996
38200, 1909950, -14.385, -0.96, -10.886399999999997, -48.75, -1.0, -24.623400000000007, -11.245, -0.8, -8.207799999999999, -16.365, -0.96, -12.1478
38400, 1919950, -11.82, -0.975, -9.638399999999999, -49.155, -1.0, -24.952399999999997, -11.64, -0.815, -8.403000000000004, -12.885, -0.975, -10.730099999999991
38600, 1929950, -12.51, -0.955, -9.992400000000002, -48.945, -0.995, -24.730800000000002, -23.665, -0.89, -13.593499999999997, -13.39, -0.975, -10.983799999999999
38800, 1939950, -11.8, -0.965, -9.6722, -46.235, -1.0, -23.8015, -17.255, -0.945, -11.100500000000002, -13.09, -0.99, -10.9
39000, 1949950, -13.585, -0.99, -10.902599999999998, -43.18, -0.805, -21.758500000000005, -13.955, -0.88, -9.708399999999997, -14.915, -0.98, -11.865600000000006
39200, 1959950, -13.17, -0.97, -10.371199999999998, -47.425, -1.0, -24.30769999999999, -22.48, -0.87, -13.681300000000006, -12.995, -0.995, -10.793399999999998
39400, 1969950, -14.43, -0.99, -11.133299999999997, -49.52, -1.0, -25.276300000000003, -25.815, -0.955, -15.244499999999999, -13.39, -0.905, -10.611499999999994
39600, 1979950, -14.19, -0.96, -10.730400000000005, -46.85, -1.0, -24.154499999999985, -20.84, -0.98, -12.912299999999993, -13.44, -1.0, -11.142699999999998
39800, 1989950, -15.125, -0.985, -11.716200000000006, -42.045, -1.0, -22.241599999999995, -14.155, -0.93, -10.336199999999998, -14.85, -0.96, -11.442600000000002
40000, 1999950, -17.045, -1.0, -12.826400000000012, -36.325, -1.0, -20.050499999999996, -12.52, -0.7, -8.5776, -15.295, -0.975, -11.964099999999997
