episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
34000, 1699950, -7.905, -0.665, -5.7611000000000026, -21.63, -0.93, -13.656599999999996, -21.15, -0.98, -13.718099999999993, -34.605, -0.775, -17.471999999999998
34200, 1709950, -8.52, -0.675, -5.952000000000002, -21.945, -0.895, -13.517000000000003, -19.25, -0.97, -13.0332, -38.685, -0.835, -19.3693
34400, 1719950, -9.15, -0.7, -6.2977000000000025, -26.83, -0.965, -15.3896, -22.125, -0.98, -14.56919999999999, -36.695, -0.885, -18.8927
34600, 1729950, -6.605, -0.675, -5.3111, -20.825, -0.93, -13.408399999999993, -20.03, -0.945, -13.482100000000008, -33.135, -0.88, -17.778300000000005
34800, 1739950, -9.155, -0.745, -6.535200000000002, -20.67, -0.925, -12.998199999999999, -17.145, -0.95, -11.871100000000004, -26.08, -0.845, -15.110399999999997
35000, 1749950, -9.325, -0.73, -6.809600000000001, -21.98, -0.945, -14.001799999999994, -18.145, -0.96, -12.611099999999995, -27.835, -0.91, -16.1354
35200, 1759950, -8.705, -0.69, -6.196399999999995, -20.535, -0.945, -13.106499999999999, -17.975, -0.945, -12.111500000000001, -25.305, -0.9, -14.9861
35400, 1769950, -10.24, -0.79, -7.392199999999999, -21.67, -0.93, -13.392299999999999, -27.3, -0.985, -16.412399999999995, -24.855, -0.875, -14.615300000000001
35600, 1779950, -6.695, -0.705, -5.363099999999999, -21.35, -0.915, -12.973500000000003, -18.135, -0.935, -12.192200000000003, -23.355, -0.895, -13.976800000000011
35800, 1789950, -7.825, -0.685, -5.710800000000001, -30.005, -0.915, -16.531299999999998, -16.46, -0.95, -11.680900000000007, -23.955, -0.865, -14.353299999999997
36000, 1799950, -8.865, -0.765, -6.518200000000002, -25.085, -0.915, -14.419099999999997, -17.28, -0.965, -11.944000000000008, -24.95, -0.88, -14.822199999999995
36200, 1809950, -10.93, -0.755, -7.485300000000003, -20.255, -0.945, -12.7816, -21.43, -0.985, -13.810499999999996, -26.64, -0.87, -15.3808
36400, 1819950, -12.29, -0.765, -8.100699999999996, -20.67, -0.965, -13.154999999999998, -20.255, -0.995, -13.304199999999998, -24.61, -0.85, -14.378400000000001
36600, 1829950, -10.68, -0.71, -7.197900000000001, -26.315, -0.98, -15.493599999999997, -20.37, -0.99, -13.663100000000007, -24.13, -0.945, -14.5851
36800, 1839950, -11.43, -0.77, -7.360200000000001, -20.59, -0.955, -13.354999999999995, -22.015, -0.99, -14.073400000000003, -26.165, -0.89, -15.423899999999994
37000, 1849950, -13.775, -0.69, -8.513900000000001, -24.075, -0.95, -14.747199999999998, -17.01, -0.975, -11.812500000000005, -22.855, -0.89, -13.880199999999995
37200, 1859950, -13.12, -0.74, -8.311200000000007, -20.52, -0.96, -13.101000000000006, -20.235, -0.99, -13.324400000000008, -26.69, -0.93, -15.4001
37400, 1869950, -12.71, -0.835, -8.337599999999997, -19.055, -0.945, -12.4818, -17.91, -0.97, -12.303599999999994, -25.625, -0.915, -15.386099999999997
37600, 1879950, -13.32, -0.8, -8.899700000000001, -22.985, -0.96, -14.102199999999993, -17.805, -0.99, -12.547700000000003, -24.895, -0.875, -14.73249999999999
37800, 1889950, -11.63, -0.77, -7.9662, -27.875, -0.95, -15.945800000000002, -18.27, -0.985, -12.840600000000004, -25.65, -0.915, -15.287299999999995
38000, 1899950, -14.445, -0.75, -9.026800000000001, -25.18, -0.885, -14.701699999999999, -16.465, -0.995, -11.713199999999997, -26.505, -0.85, -15.124700000000002
38200, 1909950, -17.92, -0.775, -10.077900000000001, -25.175, -0.935, -14.43480000000001, -17.31, -0.97, -12.274699999999996, -27.925, -0.93, -16.1563
38400, 1919950, -19.115, -0.9, -11.572199999999999, -22.98, -0.93, -13.775400000000008, -17.7, -0.98, -12.570400000000001, -22.97, -0.885, -14.206699999999998
38600, 1929950, -19.11, -0.87, -10.756900000000007, -25.22, -0.97, -14.832400000000009, -17.1, -0.985, -11.963000000000001, -27.555, -0.905, -15.7599
38800, 1939950, -19.835, -0.805, -11.2788, -24.585, -0.945, -14.395500000000004, -17.375, -0.955, -12.363799999999994, -22.955, -0.9, -14.5297
39000, 1949950, -15.05, -0.81, -9.616099999999998, -21.78, -0.995, -13.652600000000012, -16.62, -0.98, -11.888, -21.655, -0.955, -14.262800000000004
39200, 1959950, -15.925, -0.775, -9.80580000000001, -24.455, -0.965, -14.448000000000002, -18.475, -0.975, -12.636199999999995, -26.4, -0.92, -15.971099999999993
39400, 1969950, -16.6, -0.855, -11.240700000000002, -20.23, -0.95, -12.809999999999993, -18.33, -0.955, -12.3049, -23.675, -0.925, -14.998599999999985
39600, 1979950, -16.9, -0.97, -11.383600000000001, -22.465, -0.975, -13.5804, -18.335, -0.995, -13.107599999999996, -25.94, -0.94, -15.673899999999998
39800, 1989950, -12.635, -0.83, -8.859700000000004, -19.93, -0.925, -12.1679, -13.435, -0.885, -10.142800000000012, -24.585, -0.965, -15.449799999999998
40000, 1999950, -15.01, -0.85, -10.180700000000003, -20.09, -0.98, -12.5821, -12.96, -0.96, -10.124, -24.65, -0.97, -15.016399999999997
