episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
33800, 1689950, -25.955, -0.935, -16.3184, -13.47, -0.885, -10.533800000000003, -9.41, -0.95, -7.614900000000005, -9.58, -0.695, -7.480200000000004
34000, 1699950, -26.715, -0.945, -16.62599999999999, -15.415, -0.885, -11.576200000000004, -10.64, -0.925, -8.395400000000002, -9.65, -0.61, -6.8711
34200, 1709950, -31.285, -1.0, -17.956899999999983, -13.43, -0.83, -9.973600000000006, -12.61, -0.955, -9.393099999999999, -15.615, -0.705, -9.3188
34400, 1719950, -32.88, -0.99, -18.834600000000002, -14.565, -0.81, -10.525700000000002, -10.175, -0.9, -8.156199999999998, -13.44, -0.73, -8.862899999999998
34600, 1729950, -33.085, -0.96, -18.380099999999988, -16.98, -0.945, -12.014399999999998, -11.385, -0.875, -8.616500000000006, -14.065, -0.83, -9.98630000000001
34800, 1739950, -29.955, -0.955, -17.162, -12.99, -0.81, -10.131200000000002, -12.27, -0.91, -9.412900000000002, -13.485, -0.91, -9.638399999999999
35000, 1749950, -29.85, -0.92, -16.879400000000008, -13.655, -0.965, -10.473100000000006, -17.32, -0.945, -11.620700000000001, -14.43, -0.9, -10.3619
35200, 1759950, -33.515, -0.955, -17.978899999999996, -12.98, -0.925, -10.180400000000006, -16.865, -0.875, -10.4696, -12.095, -0.945, -9.307300000000003
35400, 1769950, -36.935, -0.965, -19.509899999999995, -12.745, -0.935, -10.049799999999996, -21.035, -0.915, -11.838, -14.7, -0.91, -10.2225
35600, 1779950, -31.485, -0.955, -17.78450000000001, -13.945, -0.98, -10.878499999999995, -23.11, -0.93, -12.622599999999993, -19.15, -0.89, -11.838699999999994
35800, 1789950, -31.405, -0.99, -17.6351, -13.73, -0.995, -10.827400000000006, -24.285, -0.91, -13.140100000000011, -14.325, -0.785, -9.409899999999999
36000, 1799950, -22.73, -1.0, -14.72100000000001, -19.08, -0.985, -13.562200000000004, -14.68, -0.955, -10.076800000000004, -11.62, -0.69, -8.092400000000001
36200, 1809950, -20.1, -0.995, -13.643099999999999, -17.125, -0.97, -12.620899999999997, -12.045, -0.865, -8.7546, -9.805, -0.87, -7.922400000000003
36400, 1819950, -18.38, -0.995, -12.680500000000004, -14.98, -0.98, -11.538300000000007, -18.25, -0.905, -11.614199999999999, -11.05, -0.91, -8.914200000000001
36600, 1829950, -18.26, -1.0, -13.190499999999993, -13.175, -0.935, -10.64180000000001, -12.92, -0.905, -9.4147, -12.44, -0.835, -9.386900000000004
36800, 1839950, -16.82, -0.99, -12.477800000000002, -18.085, -0.95, -12.965300000000006, -18.32, -0.965, -11.42080000000001, -11.005, -0.855, -8.5811
37000, 1849950, -16.09, -0.995, -12.287399999999996, -15.575, -0.94, -11.8272, -14.67, -0.88, -9.9829, -11.005, -0.895, -8.6281
37200, 1859950, -17.65, -0.99, -12.862799999999998, -14.55, -0.965, -10.6714, -14.55, -0.845, -8.899300000000004, -11.695, -0.875, -9.272299999999994
37400, 1869950, -16.09, -0.99, -12.251000000000003, -16.625, -0.955, -12.098700000000003, -16.47, -0.905, -10.366700000000002, -15.39, -0.96, -11.781600000000001
37600, 1879950, -18.71, -1.0, -12.9192, -19.15, -0.98, -13.214299999999998, -10.245, -0.91, -8.241699999999998, -11.26, -0.885, -9.109399999999997
37800, 1889950, -18.325, -0.97, -12.806, -15.065, -0.975, -11.308900000000001, -10.005, -0.945, -8.247100000000005, -11.26, -0.91, -9.297600000000001
38000, 1899950, -16.735, -0.995, -12.340899999999998, -17.815, -0.975, -12.169600000000003, -8.815, -0.93, -7.4611, -10.465, -0.875, -8.628699999999995
38200, 1909950, -15.79, -0.995, -11.914400000000011, -15.965, -0.865, -11.713299999999995, -10.59, -0.98, -8.876899999999996, -12.335, -0.965, -10.1494
38400, 1919950, -16.255, -1.0, -12.4332, -16.72, -0.97, -12.031000000000004, -10.995, -0.955, -9.112100000000003, -11.77, -0.93, -9.640900000000002
38600, 1929950, -17.84, -1.0, -13.051699999999999, -20.99, -0.955, -13.925900000000007, -10.425, -0.945, -8.7997, -12.49, -0.9, -9.886999999999999
38800, 1939950, -20.045, -1.0, -13.95649999999999, -13.54, -0.915, -10.416099999999998, -10.53, -0.96, -8.8434, -13.25, -0.92, -10.540599999999998
39000, 1949950, -17.44, -0.995, -13.228400000000004, -16.115, -0.955, -12.245100000000006, -11.04, -0.935, -9.180499999999999, -13.205, -0.905, -10.383400000000004
39200, 1959950, -16.33, -1.0, -12.868099999999991, -23.09, -0.99, -15.341499999999995, -10.175, -0.905, -8.512900000000005, -12.285, -0.925, -9.649500000000003
39400, 1969950, -18.415, -1.0, -13.624200000000004, -13.995, -0.94, -10.877000000000002, -11.27, -0.95, -9.3057, -13.09, -0.945, -10.429500000000004
39600, 1979950, -16.29, -0.975, -12.296199999999999, -24.615, -0.925, -15.06539999999999, -11.14, -0.93, -9.096000000000002, -11.615, -0.95, -9.405800000000006
39800, 1989950, -16.545, -1.0, -12.179399999999998, -27.15, -0.935, -15.495099999999987, -10.285, -0.905, -8.3602, -9.59, -0.905, -8.1225
40000, 1999950, -19.035, -0.98, -12.955200000000001, -27.26, -0.85, -15.276900000000003, -10.35, -0.98, -8.699399999999999, -11.65, -0.915, -9.582400000000009
