episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
34000, 1699950, -11.15, -0.78, -7.6907, -39.805, -0.91, -21.24630000000001, -11.615, -0.76, -7.9163999999999985, -25.485, -0.84, -14.367299999999991
34200, 1709950, -8.235, -0.8, -6.489600000000004, -41.73, -0.9, -21.64969999999999, -14.415, -0.78, -9.078099999999996, -31.6, -0.9, -17.1198
34400, 1719950, -6.985, -0.755, -5.7115000000000045, -40.81, -0.895, -21.366599999999984, -12.17, -0.715, -7.755399999999998, -28.565, -0.95, -15.85950000000001
34600, 1729950, -8.565, -0.75, -5.9606, -32.785, -0.93, -18.702799999999986, -13.06, -0.87, -9.277600000000009, -29.52, -0.765, -15.171799999999994
34800, 1739950, -9.145, -0.815, -6.881700000000004, -32.9, -0.925, -18.6336, -11.125, -0.81, -7.627500000000002, -23.89, -0.74, -12.799400000000006
35000, 1749950, -9.82, -0.87, -7.155300000000006, -32.08, -0.975, -18.6554, -11.68, -0.795, -8.204499999999998, -27.57, -0.885, -15.402300000000007
35200, 1759950, -7.9, -0.855, -6.519199999999996, -32.72, -0.96, -18.888000000000005, -15.475, -0.825, -9.670099999999998, -22.9, -0.86, -12.922699999999994
35400, 1769950, -9.04, -0.845, -6.760500000000002, -34.04, -0.965, -18.962400000000013, -13.455, -0.755, -8.683299999999997, -21.475, -0.745, -11.827399999999995
35600, 1779950, -10.415, -0.845, -7.157500000000004, -39.925, -0.915, -20.5337, -12.74, -0.74, -8.238200000000003, -25.63, -0.78, -13.693699999999994
35800, 1789950, -8.875, -0.91, -7.0085000000000015, -37.095, -0.945, -19.893300000000004, -11.01, -0.58, -7.1969, -29.905, -0.85, -15.784799999999995
36000, 1799950, -11.66, -0.87, -8.350200000000001, -39.94, -0.98, -21.307, -7.84, -0.535, -5.291500000000001, -27.195, -0.825, -14.705900000000003
36200, 1809950, -10.795, -0.895, -7.998400000000001, -35.7, -0.975, -19.7459, -11.575, -0.61, -7.4847, -24.255, -0.87, -13.6203
36400, 1819950, -8.69, -0.85, -6.6463, -37.08, -0.985, -19.938299999999987, -11.97, -0.61, -7.809900000000004, -20.83, -0.875, -12.374499999999998
36600, 1829950, -9.76, -0.795, -6.880000000000001, -32.27, -0.97, -18.130899999999997, -9.545, -0.6, -6.640500000000002, -20.62, -0.825, -12.193299999999997
36800, 1839950, -10.495, -0.87, -7.498000000000003, -26.16, -0.95, -14.830100000000002, -6.785, -0.465, -4.648500000000001, -18.695, -0.875, -11.5373
37000, 1849950, -12.925, -0.855, -8.5734, -35.525, -0.965, -18.999499999999998, -10.38, -0.52, -6.5055, -18.3, -0.88, -11.446100000000001
37200, 1859950, -9.03, -0.885, -7.121499999999998, -31.24, -0.93, -17.410999999999998, -11.47, -0.645, -7.5517999999999965, -18.265, -0.83, -11.3411
37400, 1869950, -8.79, -0.865, -6.698500000000003, -29.15, -0.955, -16.682299999999987, -10.175, -0.65, -6.8385, -22.815, -0.83, -12.670000000000005
37600, 1879950, -6.3, -0.825, -5.3027, -31.725, -0.96, -17.887900000000002, -11.785, -0.68, -7.575700000000001, -23.785, -0.855, -13.448799999999995
37800, 1889950, -9.06, -0.91, -7.098000000000004, -25.16, -0.94, -15.224399999999994, -12.5, -0.645, -7.570200000000001, -22.63, -0.805, -12.775799999999986
38000, 1899950, -9.795, -0.95, -7.5699999999999985, -32.495, -0.915, -17.9709, -12.79, -0.7, -8.105800000000002, -22.4, -0.845, -13.2644
38200, 1909950, -9.31, -0.88, -7.085900000000002, -29.82, -0.915, -16.648500000000002, -11.66, -0.63, -7.402300000000002, -24.915, -0.785, -14.149799999999988
38400, 1919950, -8.28, -0.89, -6.4673000000000025, -30.48, -0.94, -17.0808, -9.94, -0.68, -6.899500000000001, -21.575, -0.865, -12.814199999999994
38600, 1929950, -7.475, -0.85, -6.239500000000008, -35.72, -0.99, -19.92779999999999, -9.555, -0.645, -6.656299999999996, -13.99, -0.84, -10.159100000000004
38800, 1939950, -7.82, -0.905, -6.492100000000002, -34.45, -0.99, -19.277700000000003, -10.435, -0.68, -7.243200000000004, -17.49, -0.865, -11.5127
39000, 1949950, -7.78, -0.94, -6.572800000000002, -33.04, -0.98, -18.77870000000001, -12.8, -0.74, -8.724, -20.475, -0.86, -12.555000000000009
39200, 1959950, -9.39, -0.88, -7.515199999999997, -30.075, -0.96, -17.367800000000003, -14.29, -0.83, -9.516599999999995, -21.91, -0.915, -13.441200000000006
39400, 1969950, -8.335, -0.915, -6.851400000000004, -34.52, -0.98, -19.053099999999993, -12.135, -0.795, -8.562700000000003, -21.425, -0.91, -12.995399999999986
39600, 1979950, -8.04, -0.93, -6.733200000000003, -32.76, -0.94, -18.130299999999995, -9.515, -0.69, -6.792399999999999, -20.625, -0.895, -12.776399999999997
39800, 1989950, -9.08, -0.945, -7.294599999999998, -32.43, -0.98, -18.46980000000001, -9.215, -0.73, -6.859799999999999, -18.96, -0.89, -12.192000000000002
40000, 1999950, -8.715, -0.915, -7.056900000000002, -33.435, -0.985, -18.9808, -9.365, -0.715, -6.8173, -22.49, -0.94, -13.792000000000007
