episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
33800, 1689950, -16.615, -0.975, -11.6865, -16.865, -0.875, -10.895999999999999, -17.025, -0.985, -12.3174, -9.99, -0.925, -8.221699999999998
34000, 1699950, -19.855, -0.97, -13.145600000000004, -13.92, -0.945, -10.077099999999998, -15.955, -1.0, -11.833, -8.99, -0.865, -7.6632
34200, 1709950, -16.445, -0.955, -11.522700000000004, -11.32, -0.935, -9.090800000000003, -16.055, -0.99, -11.951899999999997, -10.425, -0.955, -8.679600000000002
34400, 1719950, -17.47, -0.955, -11.853499999999991, -13.165, -0.94, -9.946900000000001, -16.99, -1.0, -12.5364, -11.64, -0.96, -9.4699
34600, 1729950, -17.45, -0.945, -12.062300000000004, -13.775, -0.925, -9.960699999999992, -16.57, -0.99, -11.915799999999996, -12.535, -0.935, -9.434099999999997
34800, 1739950, -14.57, -0.935, -10.553599999999996, -9.875, -0.875, -7.840400000000001, -15.035, -0.995, -11.195600000000002, -9.06, -0.92, -7.554400000000006
35000, 1749950, -15.52, -0.97, -11.3891, -13.76, -0.905, -9.957500000000005, -18.545, -1.0, -13.253300000000001, -9.715, -0.935, -8.254800000000003
35200, 1759950, -14.42, -0.925, -10.893900000000006, -14.585, -0.955, -10.69019999999999, -17.065, -0.99, -12.5524, -10.285, -0.92, -8.562800000000003
35400, 1769950, -14.47, -0.885, -10.871800000000002, -13.35, -0.925, -9.807699999999997, -20.395, -0.99, -14.186499999999999, -11.805, -0.97, -9.556199999999995
35600, 1779950, -15.525, -0.91, -11.291600000000003, -12.505, -0.905, -9.493900000000002, -17.485, -0.88, -12.186500000000006, -10.955, -0.955, -8.909800000000004
35800, 1789950, -16.78, -0.905, -11.9349, -15.65, -0.94, -10.383399999999995, -15.96, -0.95, -11.514400000000002, -11.895, -0.96, -9.338
36000, 1799950, -14.655, -0.93, -10.878699999999998, -15.775, -0.86, -10.762200000000005, -15.41, -0.965, -11.825700000000007, -10.225, -0.92, -8.416399999999994
36200, 1809950, -12.2, -0.895, -9.505400000000003, -17.475, -0.9, -11.485000000000003, -16.505, -0.99, -12.478400000000015, -10.695, -0.975, -8.8035
36400, 1819950, -14.025, -0.945, -10.660200000000001, -13.265, -0.91, -9.617400000000004, -15.43, -0.98, -11.718600000000006, -10.955, -0.975, -8.871200000000002
36600, 1829950, -17.245, -0.92, -11.470500000000005, -15.25, -0.905, -10.751299999999993, -14.56, -0.98, -11.486699999999999, -10.14, -0.965, -8.442700000000004
36800, 1839950, -13.68, -0.83, -9.973799999999995, -18.125, -0.88, -11.7101, -14.985, -0.93, -11.384800000000006, -11.475, -0.98, -9.397499999999999
37000, 1849950, -14.3, -0.9, -10.338600000000001, -16.85, -0.915, -11.489099999999999, -13.97, -0.89, -10.568499999999998, -11.695, -0.925, -9.2803
37200, 1859950, -15.94, -0.88, -11.381999999999998, -21.605, -0.915, -13.171899999999999, -14.475, -0.935, -11.1831, -11.475, -0.98, -9.486900000000002
37400, 1869950, -12.985, -0.81, -9.714500000000005, -22.96, -0.87, -13.557799999999993, -15.05, -0.975, -11.639000000000008, -11.155, -0.965, -9.2153
37600, 1879950, -12.945, -0.85, -9.905000000000006, -22.305, -0.945, -14.277399999999991, -15.565, -0.915, -11.896000000000004, -10.27, -0.945, -8.663599999999995
37800, 1889950, -13.12, -0.885, -10.0408, -19.745, -0.96, -13.1669, -14.615, -0.975, -11.702999999999998, -11.635, -0.96, -9.763099999999994
38000, 1899950, -15.67, -0.905, -11.067699999999997, -15.44, -0.895, -10.601199999999995, -15.745, -0.99, -12.307600000000013, -10.915, -0.98, -8.9793
38200, 1909950, -16.515, -0.895, -11.390600000000001, -15.32, -0.925, -10.4521, -13.39, -0.99, -10.873000000000001, -9.62, -0.98, -8.216599999999998
38400, 1919950, -14.465, -0.835, -9.948500000000006, -13.505, -0.95, -10.1839, -14.35, -0.985, -11.489699999999997, -10.97, -0.955, -9.016500000000002
38600, 1929950, -15.405, -0.865, -10.911600000000004, -18.1, -0.945, -12.0179, -13.59, -1.0, -11.151499999999997, -11.07, -0.97, -9.109399999999996
38800, 1939950, -15.215, -0.91, -11.053999999999998, -16.36, -0.875, -10.892500000000002, -14.3, -0.96, -11.113099999999998, -11.14, -0.965, -9.1368
39000, 1949950, -15.02, -0.895, -10.697799999999999, -15.135, -0.86, -10.630099999999997, -14.21, -0.97, -10.9185, -11.565, -0.965, -9.426299999999998
39200, 1959950, -13.5, -0.865, -10.505600000000006, -18.63, -0.895, -12.13270000000001, -15.095, -0.97, -11.8407, -13.54, -0.97, -10.226
39400, 1969950, -15.305, -0.89, -11.3685, -17.065, -0.875, -11.7172, -15.285, -0.97, -12.079399999999998, -12.6, -0.99, -9.868600000000002
39600, 1979950, -12.49, -0.89, -9.697899999999999, -17.38, -0.95, -12.181900000000002, -13.69, -0.965, -11.059000000000001, -15.285, -0.975, -11.011099999999994
39800, 1989950, -14.975, -0.91, -11.220200000000002, -18.995, -0.94, -12.699399999999992, -15.685, -0.99, -12.339299999999998, -17.22, -0.97, -11.886200000000006
40000, 1999950, -16.525, -0.955, -11.975800000000001, -15.33, -0.93, -11.3076, -14.76, -0.975, -11.370900000000006, -10.365, -0.98, -8.749500000000005
