episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
34000, 1699950, -17.75, -0.865, -11.777900000000002, -17.075, -0.99, -12.400899999999995, -13.98, -0.89, -10.541100000000004, -22.72, -0.93, -14.42440000000001
34200, 1709950, -16.39, -0.88, -10.742999999999997, -15.47, -0.97, -11.366100000000001, -14.9, -0.95, -10.977799999999995, -22.045, -0.925, -14.001799999999998
34400, 1719950, -18.575, -0.89, -11.5954, -14.555, -0.955, -11.008, -13.72, -0.92, -10.216300000000004, -25.41, -0.96, -15.720800000000006
34600, 1729950, -17.065, -0.89, -11.378400000000001, -18.105, -0.97, -12.951500000000005, -15.025, -0.91, -11.279600000000002, -5.945, -0.44, -3.8177999999999996
34800, 1739950, -15.725, -0.895, -10.578399999999997, -16.705, -0.99, -11.909999999999998, -17.88, -0.985, -12.518500000000003, -11.92, -0.68, -7.776100000000003
35000, 1749950, -15.59, -0.85, -10.503299999999994, -18.365, -0.985, -13.1399, -15.76, -1.0, -11.8203, -13.55, -0.845, -9.208399999999992
35200, 1759950, -16.835, -0.945, -11.35, -13.85, -0.975, -10.668600000000005, -15.215, -1.0, -11.508100000000008, -15.775, -0.93, -11.353399999999997
35400, 1769950, -15.365, -0.95, -10.337900000000005, -13.595, -0.975, -10.32789999999999, -15.62, -1.0, -11.551699999999999, -13.61, -0.89, -9.346900000000002
35600, 1779950, -16.55, -0.91, -11.101300000000005, -13.18, -0.99, -10.227300000000005, -16.41, -0.99, -11.805300000000004, -16.1, -0.975, -11.2804
35800, 1789950, -15.83, -0.88, -10.852699999999995, -12.525, -0.97, -9.872300000000001, -16.76, -0.995, -12.279099999999994, -17.52, -0.965, -12.6572
36000, 1799950, -15.705, -0.9, -10.8649, -12.355, -0.94, -9.591500000000007, -15.84, -1.0, -11.593599999999997, -14.565, -0.965, -11.1929
36200, 1809950, -12.95, -0.865, -9.298700000000002, -19.32, -0.98, -13.379799999999998, -19.75, -0.995, -13.243999999999994, -15.09, -0.845, -10.874400000000001
36400, 1819950, -15.32, -0.865, -10.390400000000001, -14.17, -0.995, -10.982000000000005, -20.23, -1.0, -13.2452, -13.475, -0.785, -9.940400000000004
36600, 1829950, -16.915, -0.875, -11.060500000000001, -12.875, -0.96, -10.242000000000003, -22.07, -0.985, -14.384999999999996, -15.455, -0.995, -11.604599999999998
36800, 1839950, -16.255, -0.925, -10.998599999999994, -15.995, -0.965, -11.464499999999997, -16.32, -1.0, -11.983200000000004, -15.39, -0.99, -11.291700000000006
37000, 1849950, -13.62, -0.955, -9.7314, -15.02, -0.97, -11.136699999999996, -17.55, -0.995, -12.372699999999998, -14.205, -0.955, -11.111300000000004
37200, 1859950, -13.315, -0.905, -9.705700000000004, -13.675, -0.955, -10.603200000000001, -15.285, -0.96, -11.3757, -10.03, -0.595, -7.671099999999998
37400, 1869950, -15.915, -0.915, -11.117000000000003, -19.925, -0.98, -13.719100000000001, -14.655, -0.945, -10.750200000000007, -9.58, -0.605, -7.247699999999997
37600, 1879950, -14.09, -0.945, -10.477199999999996, -12.685, -0.98, -10.045600000000004, -15.49, -0.99, -11.920299999999996, -11.905, -0.69, -9.138000000000003
37800, 1889950, -13.335, -0.92, -9.9943, -14.915, -0.985, -11.406299999999996, -16.915, -1.0, -12.539099999999996, -12.81, -0.725, -9.624700000000004
38000, 1899950, -12.665, -0.88, -9.483200000000002, -14.63, -0.955, -10.663299999999998, -15.325, -0.99, -11.651500000000004, -16.455, -0.94, -11.014400000000002
38200, 1909950, -14.72, -0.94, -10.5493, -12.72, -0.965, -10.080499999999995, -18.36, -1.0, -13.194400000000003, -16.885, -0.73, -11.801100000000005
38400, 1919950, -12.585, -0.925, -9.445300000000001, -14.685, -0.95, -10.5731, -15.93, -0.95, -11.944200000000002, -15.555, -0.86, -11.2618
38600, 1929950, -14.345, -0.945, -10.2567, -19.49, -0.965, -12.8003, -14.745, -0.97, -11.397700000000002, -22.765, -0.92, -14.366799999999998
38800, 1939950, -15.12, -0.955, -10.4312, -16.27, -0.975, -11.254600000000005, -14.565, -0.815, -10.328300000000002, -16.425, -0.855, -11.298699999999997
39000, 1949950, -15.87, -0.95, -10.557900000000004, -12.705, -0.975, -9.8251, -15.19, -0.87, -10.952600000000004, -15.075, -0.97, -11.456200000000003
39200, 1959950, -15.2, -0.9, -10.329500000000003, -18.445, -0.985, -12.788099999999991, -15.845, -0.855, -11.093099999999993, -13.845, -0.81, -10.494400000000002
39400, 1969950, -17.085, -0.945, -11.539700000000005, -15.155, -0.975, -10.735500000000002, -16.14, -0.935, -11.654499999999992, -16.755, -0.83, -11.879399999999986
39600, 1979950, -20.02, -0.99, -12.517699999999992, -13.53, -0.98, -10.3522, -15.91, -0.975, -11.375299999999998, -14.15, -0.855, -10.578999999999994
39800, 1989950, -18.34, -0.885, -11.542299999999996, -14.175, -0.94, -10.408000000000007, -16.08, -0.98, -11.499499999999998, -16.055, -0.92, -11.773899999999994
40000, 1999950, -15.345, -0.9, -10.3304, -14.06, -0.95, -10.453900000000006, -18.09, -0.98, -12.476399999999998, -14.8, -0.94, -11.322800000000006
