episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
33600, 1679950, -14.68, -0.945, -9.755599999999998, -18.605, -0.895, -11.1669, -15.065, -0.735, -9.1037, -11.505, -0.835, -8.638600000000002
33800, 1689950, -14.285, -0.87, -9.3877, -13.685, -0.85, -8.4279, -12.96, -0.67, -7.945399999999996, -16.36, -0.935, -11.173899999999998
34000, 1699950, -13.51, -0.96, -9.953300000000002, -14.4, -0.865, -8.852899999999996, -22.575, -0.765, -12.088500000000002, -14.085, -0.955, -10.825699999999994
34200, 1709950, -11.525, -0.94, -8.638400000000003, -9.925, -0.78, -6.908500000000003, -18.88, -0.68, -10.3127, -11.68, -0.94, -9.4898
34400, 1719950, -11.06, -0.925, -8.552400000000002, -16.975, -0.925, -10.786099999999998, -19.185, -0.775, -10.762799999999997, -13.235, -0.88, -9.895299999999997
34600, 1729950, -11.57, -0.95, -8.859300000000008, -10.57, -0.87, -7.512899999999999, -15.645, -0.765, -9.633200000000002, -15.11, -0.96, -11.291100000000007
34800, 1739950, -12.89, -0.92, -9.5729, -17.39, -0.81, -9.490200000000002, -14.385, -0.735, -9.2827, -14.365, -0.975, -10.851700000000001
35000, 1749950, -13.915, -0.89, -10.151700000000003, -11.995, -0.805, -7.879799999999998, -15.605, -0.785, -9.4672, -12.42, -0.905, -9.511
35200, 1759950, -11.83, -0.955, -9.234300000000005, -15.275, -0.865, -9.489999999999997, -12.44, -0.785, -8.484200000000005, -16.55, -0.845, -11.105800000000002
35400, 1769950, -19.73, -0.93, -11.850799999999998, -11.18, -0.785, -7.783700000000002, -10.43, -0.78, -7.511300000000003, -14.84, -0.875, -10.431399999999998
35600, 1779950, -12.295, -0.94, -9.4158, -16.04, -0.88, -10.344000000000005, -12.465, -0.785, -8.4439, -11.955, -0.92, -9.434600000000003
35800, 1789950, -11.98, -0.955, -9.1655, -10.005, -0.86, -7.1981, -13.335, -0.795, -9.149999999999999, -15.305, -0.97, -11.544499999999998
36000, 1799950, -12.005, -0.955, -8.9231, -13.04, -0.845, -8.733000000000004, -14.09, -0.79, -9.504799999999994, -14.4, -0.895, -10.678800000000003
36200, 1809950, -16.54, -0.98, -11.599599999999999, -12.325, -0.92, -8.719599999999996, -16.09, -0.765, -9.537599999999998, -17.21, -0.975, -12.316400000000005
36400, 1819950, -11.565, -0.955, -8.995399999999997, -11.24, -0.915, -8.106099999999998, -13.175, -0.75, -8.804100000000002, -15.82, -0.915, -11.586000000000007
36600, 1829950, -11.705, -0.96, -9.162800000000004, -14.975, -0.905, -9.79210000000001, -10.65, -0.79, -7.555399999999997, -11.665, -0.925, -9.052100000000001
36800, 1839950, -10.225, -0.955, -8.360000000000007, -16.625, -0.94, -10.761300000000007, -13.115, -0.875, -8.842599999999996, -13.02, -0.935, -9.999700000000002
37000, 1849950, -20.45, -0.965, -12.339099999999998, -14.36, -0.92, -9.988099999999998, -23.74, -0.89, -13.532200000000003, -15.16, -0.905, -11.27069999999999
37200, 1859950, -14.66, -0.95, -10.093800000000007, -9.735, -0.865, -7.5341000000000005, -17.12, -0.915, -10.773499999999999, -14.88, -0.91, -10.493700000000004
37400, 1869950, -13.82, -0.955, -9.671599999999998, -11.91, -0.945, -8.707400000000005, -11.805, -0.89, -8.332299999999998, -16.28, -0.97, -11.418899999999999
37600, 1879950, -10.145, -0.965, -8.15910000000001, -11.15, -0.86, -7.796900000000002, -13.04, -0.845, -8.8841, -22.17, -0.96, -13.844000000000005
37800, 1889950, -10.97, -0.975, -8.700399999999997, -10.26, -0.825, -7.363399999999998, -17.38, -0.885, -10.873999999999999, -21.74, -0.96, -13.337399999999997
38000, 1899950, -15.965, -0.99, -11.300800000000002, -10.47, -0.91, -7.592, -16.315, -0.895, -10.339299999999996, -14.3, -0.97, -10.507999999999992
38200, 1909950, -10.905, -0.96, -8.646800000000002, -13.02, -0.92, -8.8977, -10.685, -0.81, -7.907300000000008, -22.11, -0.985, -13.901200000000012
38400, 1919950, -11.29, -0.98, -8.864199999999995, -12.505, -0.89, -8.701400000000008, -9.23, -0.76, -7.002899999999999, -14.14, -0.95, -10.500500000000002
38600, 1929950, -9.64, -0.905, -7.6991000000000005, -9.815, -0.905, -7.492199999999998, -12.7, -0.845, -9.117900000000006, -14.91, -0.84, -10.172999999999993
38800, 1939950, -13.105, -0.975, -9.777599999999993, -10.75, -0.945, -8.178700000000006, -9.385, -0.78, -7.4539000000000035, -14.285, -0.955, -10.965699999999996
39000, 1949950, -11.975, -0.965, -9.0044, -10.39, -0.92, -8.056100000000002, -7.745, -0.875, -6.495900000000002, -15.825, -0.98, -11.816500000000001
39200, 1959950, -13.675, -0.95, -9.783499999999998, -13.895, -0.87, -9.5606, -16.37, -0.89, -9.7185, -14.865, -0.97, -11.057200000000002
39400, 1969950, -12.24, -0.965, -9.221699999999997, -17.23, -0.925, -10.936599999999999, -13.49, -0.85, -9.230199999999996, -17.81, -0.98, -12.464799999999993
39600, 1979950, -14.435, -0.93, -9.871300000000005, -15.99, -0.965, -10.756700000000006, -7.81, -0.86, -6.643200000000004, -14.65, -0.975, -10.991100000000001
39800, 1989950, -8.34, -0.97, -6.943000000000004, -13.475, -0.885, -9.4886, -9.115, -0.91, -7.516800000000004, -15.225, -0.975, -11.184699999999998
40000, 1999950, -10.735, -0.985, -8.1164, -11.855, -0.925, -8.8426, -14.645, -0.915, -10.003000000000005, -15.035, -0.91, -10.844199999999995
