episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
33800, 1689950, -27.405, -0.995, -15.058999999999992, -11.365, -0.965, -8.939199999999996, -4.02, -0.405, -3.1870999999999987, -10.62, -0.915, -8.388600000000002
34000, 1699950, -17.605, -0.985, -11.204500000000001, -13.325, -0.93, -9.628900000000003, -3.695, -0.33, -2.776199999999999, -10.455, -0.885, -8.263199999999996
34200, 1709950, -20.455, -0.965, -12.5846, -10.495, -0.95, -8.379299999999999, -5.28, -0.46, -4.1416999999999975, -11.2, -0.96, -8.928600000000003
34400, 1719950, -15.605, -0.955, -10.551700000000006, -12.475, -0.945, -9.186199999999998, -4.52, -0.44, -3.5357, -10.35, -0.955, -8.090200000000005
34600, 1729950, -21.95, -0.935, -13.23899999999999, -11.305, -0.94, -8.815000000000005, -5.755, -0.475, -4.414400000000001, -10.81, -0.905, -8.390600000000004
34800, 1739950, -18.16, -0.99, -11.850199999999997, -9.77, -0.945, -7.975899999999999, -5.045, -0.49, -4.151400000000002, -10.92, -0.92, -8.705800000000002
35000, 1749950, -16.215, -0.97, -10.928899999999999, -8.83, -0.945, -7.466500000000007, -4.61, -0.435, -3.6515, -11.69, -0.935, -8.806300000000004
35200, 1759950, -15.135, -0.955, -10.715000000000007, -10.93, -0.97, -8.978400000000002, -4.86, -0.49, -3.9633, -12.3, -0.945, -9.241500000000004
35400, 1769950, -12.565, -0.935, -9.597300000000008, -9.02, -0.94, -7.574500000000001, -5.03, -0.51, -4.076299999999998, -14.23, -0.885, -9.5037
35600, 1779950, -15.385, -0.95, -10.793600000000003, -11.46, -0.965, -9.033100000000001, -5.36, -0.535, -4.2723, -12.575, -0.92, -9.480999999999996
35800, 1789950, -11.74, -0.935, -9.213099999999999, -9.94, -0.98, -8.288900000000002, -4.5, -0.52, -3.8302000000000023, -11.125, -0.92, -8.5364
36000, 1799950, -12.245, -0.905, -9.358899999999995, -9.625, -0.955, -8.120299999999999, -5.74, -0.565, -4.656900000000001, -10.595, -0.905, -8.273600000000002
36200, 1809950, -13.605, -0.905, -10.550700000000004, -13.6, -0.995, -10.811100000000003, -5.33, -0.51, -4.412799999999999, -9.35, -0.865, -7.746500000000005
36400, 1819950, -12.41, -0.86, -9.6906, -10.685, -0.865, -8.507599999999995, -6.185, -0.51, -4.964700000000003, -11.255, -0.85, -8.639600000000007
36600, 1829950, -10.12, -0.905, -8.048700000000002, -11.745, -0.955, -9.387899999999997, -6.49, -0.57, -5.221599999999998, -12.83, -0.95, -9.811699999999997
36800, 1839950, -14.96, -0.905, -9.8709, -10.01, -0.97, -8.394200000000005, -6.45, -0.61, -5.270800000000001, -11.895, -0.93, -9.087199999999998
37000, 1849950, -12.94, -0.945, -9.787200000000002, -11.125, -0.97, -8.868500000000001, -5.79, -0.565, -4.707200000000001, -11.76, -0.87, -8.899500000000003
37200, 1859950, -15.125, -0.935, -10.501699999999998, -9.175, -0.93, -7.666, -7.88, -0.65, -6.216399999999998, -12.23, -0.905, -9.207799999999999
37400, 1869950, -15.065, -0.99, -10.200100000000003, -12.02, -0.955, -9.2974, -7.485, -0.645, -5.699000000000007, -15.34, -0.81, -10.2017
37600, 1879950, -11.99, -0.88, -9.084299999999997, -13.2, -0.975, -10.248700000000001, -7.45, -0.635, -5.6714, -13.59, -0.85, -9.624200000000005
37800, 1889950, -11.115, -0.925, -8.888900000000001, -11.295, -0.935, -9.054100000000004, -6.485, -0.575, -5.1699, -14.265, -0.85, -9.905100000000004
38000, 1899950, -10.11, -0.845, -8.071799999999994, -9.56, -0.955, -7.963000000000003, -7.12, -0.555, -5.505700000000002, -11.625, -0.83, -8.773600000000004
38200, 1909950, -11.32, -0.85, -8.78, -10.025, -0.95, -8.260000000000002, -6.495, -0.615, -5.250200000000003, -14.675, -0.89, -10.697600000000007
38400, 1919950, -13.275, -0.975, -10.139, -9.645, -0.915, -7.7686999999999955, -7.545, -0.65, -5.830100000000001, -13.62, -0.785, -9.738200000000003
38600, 1929950, -14.76, -0.97, -10.896400000000003, -8.98, -0.91, -7.494599999999996, -6.275, -0.63, -5.240099999999999, -12.03, -0.83, -9.061700000000002
38800, 1939950, -16.08, -0.905, -11.316199999999998, -12.005, -0.965, -9.693600000000004, -7.17, -0.675, -5.8233999999999995, -11.695, -0.865, -8.836200000000002
39000, 1949950, -21.805, -0.985, -13.63100000000001, -9.87, -0.95, -8.1296, -7.78, -0.685, -6.238200000000005, -13.37, -0.84, -9.414400000000002
39200, 1959950, -18.51, -0.96, -12.175799999999992, -9.29, -0.92, -7.704000000000001, -6.025, -0.655, -5.026400000000001, -11.45, -0.815, -8.753499999999995
39400, 1969950, -17.83, -0.88, -11.765799999999997, -10.66, -0.915, -8.553199999999999, -6.23, -0.67, -5.2074, -13.61, -0.79, -9.717100000000004
39600, 1979950, -17.785, -0.96, -11.4853, -11.845, -0.965, -9.489300000000004, -5.995, -0.725, -5.050900000000002, -17.19, -0.775, -10.769400000000001
39800, 1989950, -23.295, -0.835, -12.848400000000002, -10.825, -0.915, -8.413000000000006, -6.405, -0.715, -5.249899999999999, -13.88, -0.795, -9.920900000000003
40000, 1999950, -20.805, -0.96, -12.79779999999999, -9.815, -0.93, -8.036700000000002, -7.09, -0.745, -5.879199999999998, -13.105, -0.865, -9.479900000000006
